country,indicator,date,year_week,value,source,url
Austria,Daily ICU occupancy,2021-05-03,2021-W18,485,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-04,2021-W18,463,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-05,2021-W18,440,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-06,2021-W18,431,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-07,2021-W18,422,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-08,2021-W18,406,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-09,2021-W18,409,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-10,2021-W19,385,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-11,2021-W19,358,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-12,2021-W19,337,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-13,2021-W19,316,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-14,2021-W19,322,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-15,2021-W19,315,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-16,2021-W19,285,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-17,2021-W20,290,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-18,2021-W20,278,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-19,2021-W20,266,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-20,2021-W20,249,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-21,2021-W20,234,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-22,2021-W20,237,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-23,2021-W20,237,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-24,2021-W21,224,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-25,2021-W21,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-26,2021-W21,198,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-27,2021-W21,192,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-28,2021-W21,171,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-29,2021-W21,163,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-30,2021-W21,149,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-05-31,2021-W22,152,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-01,2021-W22,147,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-02,2021-W22,136,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-03,2021-W22,128,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-04,2021-W22,115,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-05,2021-W22,150,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-06,2021-W22,144,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-07,2021-W23,146,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-08,2021-W23,127,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-09,2021-W23,122,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-10,2021-W23,113,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-11,2021-W23,97,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-12,2021-W23,99,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-13,2021-W23,99,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-14,2021-W24,98,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-15,2021-W24,94,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-16,2021-W24,92,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-17,2021-W24,86,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-18,2021-W24,84,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-19,2021-W24,83,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-20,2021-W24,84,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-21,2021-W25,80,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-22,2021-W25,73,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-23,2021-W25,70,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-24,2021-W25,71,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-25,2021-W25,68,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-26,2021-W25,73,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-27,2021-W25,63,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-28,2021-W26,61,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-29,2021-W26,56,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-06-30,2021-W26,60,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-01,2021-W26,53,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-02,2021-W26,49,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-03,2021-W26,46,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-04,2021-W26,46,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-05,2021-W27,45,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-06,2021-W27,46,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-07,2021-W27,46,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-08,2021-W27,42,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-09,2021-W27,42,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-10,2021-W27,42,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-11,2021-W27,37,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-12,2021-W28,35,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-13,2021-W28,37,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-14,2021-W28,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-15,2021-W28,35,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-16,2021-W28,37,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-17,2021-W28,35,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-18,2021-W28,31,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-19,2021-W29,33,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-20,2021-W29,40,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-21,2021-W29,30,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-22,2021-W29,26,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-23,2021-W29,26,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-24,2021-W29,27,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-25,2021-W29,26,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-26,2021-W30,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-27,2021-W30,41,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-28,2021-W30,38,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-29,2021-W30,40,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-30,2021-W30,37,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-07-31,2021-W30,33,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-01,2021-W30,30,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-02,2021-W31,31,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-03,2021-W31,35,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-04,2021-W31,31,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-05,2021-W31,38,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-06,2021-W31,34,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-07,2021-W31,41,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-08,2021-W31,44,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-09,2021-W32,40,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-10,2021-W32,46,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-11,2021-W32,48,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-12,2021-W32,49,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-13,2021-W32,49,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-14,2021-W32,53,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-15,2021-W32,58,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-16,2021-W33,64,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-17,2021-W33,60,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-18,2021-W33,62,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-19,2021-W33,68,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-20,2021-W33,69,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-21,2021-W33,71,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-22,2021-W33,73,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-23,2021-W34,74,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-24,2021-W34,86,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-25,2021-W34,88,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-26,2021-W34,94,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-27,2021-W34,105,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-28,2021-W34,110,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-29,2021-W34,113,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-30,2021-W35,124,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-08-31,2021-W35,133,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-01,2021-W35,141,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-02,2021-W35,143,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-03,2021-W35,153,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-04,2021-W35,154,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-05,2021-W35,157,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-06,2021-W36,171,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-07,2021-W36,172,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-08,2021-W36,188,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-09,2021-W36,186,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-10,2021-W36,181,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-11,2021-W36,173,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-12,2021-W36,182,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-13,2021-W37,189,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-14,2021-W37,201,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-15,2021-W37,196,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-16,2021-W37,202,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-17,2021-W37,207,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-18,2021-W37,213,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-19,2021-W37,217,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-20,2021-W38,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-21,2021-W38,216,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-22,2021-W38,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-23,2021-W38,219,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-24,2021-W38,225,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-25,2021-W38,225,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-26,2021-W38,225,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-27,2021-W39,245,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-28,2021-W39,239,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-29,2021-W39,222,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-09-30,2021-W39,222,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-01,2021-W39,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-02,2021-W39,221,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-03,2021-W39,223,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-04,2021-W40,222,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-05,2021-W40,233,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-06,2021-W40,221,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-07,2021-W40,221,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-08,2021-W40,221,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-09,2021-W40,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-10,2021-W40,221,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-11,2021-W41,212,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-12,2021-W41,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-13,2021-W41,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-14,2021-W41,217,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-15,2021-W41,219,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-16,2021-W41,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-17,2021-W41,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-18,2021-W42,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-19,2021-W42,217,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-20,2021-W42,218,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-21,2021-W42,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-22,2021-W42,220,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-23,2021-W42,229,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-24,2021-W42,226,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-25,2021-W43,240,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-26,2021-W43,253,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-27,2021-W43,256,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-28,2021-W43,264,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-29,2021-W43,279,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-30,2021-W43,283,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-10-31,2021-W43,293,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-01,2021-W44,308,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-02,2021-W44,329,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-03,2021-W44,344,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-04,2021-W44,362,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-05,2021-W44,366,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-06,2021-W44,354,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-07,2021-W44,367,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-08,2021-W45,382,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-09,2021-W45,408,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-10,2021-W45,420,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-11,2021-W45,437,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-12,2021-W45,428,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-13,2021-W45,417,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-14,2021-W45,433,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-15,2021-W46,456,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-16,2021-W46,466,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-17,2021-W46,486,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-18,2021-W46,508,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-19,2021-W46,514,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-20,2021-W46,525,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-21,2021-W46,533,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-22,2021-W47,572,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-23,2021-W47,583,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-24,2021-W47,596,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-25,2021-W47,615,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-26,2021-W47,612,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-27,2021-W47,615,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-28,2021-W47,623,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-29,2021-W48,630,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-11-30,2021-W48,646,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-01,2021-W48,651,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-02,2021-W48,640,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-03,2021-W48,642,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-04,2021-W48,652,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-05,2021-W48,654,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily ICU occupancy,2021-12-06,2021-W49,664,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
